ENDEKS;DATE;SESSION;LOW;HIGH;CLOSE;USD BASED;EURO BASED
XU100;18.07.1988;0;0;0;4.78;194.94;0
XU100;19.07.1988;0;0;0;4.69;190.63;0
XU100;20.07.1988;0;0;0;4.71;191.49;0
XU100;21.07.1988;0;0;0;4.91;199.87;0
XU100;22.07.1988;0;0;0;4.96;202.3;0
XU100;28.07.1988;0;0;0;4.94;201.54;0
XU100;29.07.1988;0;0;0;4.93;199.71;0
XU100;01.08.1988;0;0;0;4.71;190.23;0
XU100;02.08.1988;0;0;0;4.5;181.74;0
XU100;03.08.1988;0;0;0;4.52;182.73;0
XU100;04.08.1988;0;0;0;4.54;182.13;0
XU100;05.08.1988;0;0;0;4.54;182.21;0
XU100;08.08.1988;0;0;0;4.61;184.65;0
XU100;09.08.1988;0;0;0;4.58;180.1;0
XU100;10.08.1988;0;0;0;4.58;178.26;0
XU100;11.08.1988;0;0;0;4.52;173.86;0
XU100;12.08.1988;0;0;0;4.54;175.82;0
XU100;15.08.1988;0;0;0;4.58;177.77;0
XU100;16.08.1988;0;0;0;4.55;176.24;0
XU100;17.08.1988;0;0;0;4.49;173.74;0
XU100;18.08.1988;0;0;0;4.46;170.87;0
XU100;19.08.1988;0;0;0;4.45;170.17;0
XU100;22.08.1988;0;0;0;4.42;168.66;0
XU100;23.08.1988;0;0;0;4.38;166.34;0
XU100;24.08.1988;0;0;0;4.36;165.55;0
XU100;25.08.1988;0;0;0;4.35;165.1;0
XU100;26.08.1988;0;0;0;4.34;165.23;0
XU100;29.08.1988;0;0;0;4.33;164.68;0
XU100;31.08.1988;0;0;0;4.28;162.46;0
XU100;01.09.1988;0;0;0;4.19;158.46;0
XU100;02.09.1988;0;0;0;4.2;158.29;0
XU100;05.09.1988;0;0;0;4.16;156.75;0
XU100;06.09.1988;0;0;0;4.23;159.6;0
XU100;07.09.1988;0;0;0;4.23;159.99;0
XU100;08.09.1988;0;0;0;4.33;161.71;0
XU100;09.09.1988;0;0;0;4.64;172.97;0
XU100;12.09.1988;0;0;0;5.03;187.41;0
XU100;13.09.1988;0;0;0;5.01;186.43;0
XU100;14.09.1988;0;0;0;4.71;174.83;0
XU100;15.09.1988;0;0;0;4.84;177.5;0
XU100;16.09.1988;0;0;0;4.73;172.81;0
XU100;19.09.1988;0;0;0;4.55;165.8;0
XU100;20.09.1988;0;0;0;4.59;166.99;0
XU100;21.09.1988;0;0;0;4.64;168.31;0
XU100;22.09.1988;0;0;0;4.6;166.38;0
XU100;23.09.1988;0;0;0;4.63;166.78;0
XU100;26.09.1988;0;0;0;4.66;167.28;0
XU100;27.09.1988;0;0;0;4.59;164;0
XU100;28.09.1988;0;0;0;4.53;161.05;0
XU100;29.09.1988;0;0;0;4.51;159.81;0
XU100;30.09.1988;0;0;0;4.55;160.64;0
XU100;03.10.1988;0;0;0;4.54;159.73;0
XU100;04.10.1988;0;0;0;4.56;158.86;0
XU100;05.10.1988;0;0;0;4.5;155.72;0
XU100;06.10.1988;0;0;0;4.49;153.18;0
XU100;07.10.1988;0;0;0;4.47;151.64;0
XU100;10.10.1988;0;0;0;4.46;148.65;0
XU100;11.10.1988;0;0;0;4.35;141.46;0
XU100;12.10.1988;0;0;0;4.05;128.33;0
XU100;13.10.1988;0;0;0;4.02;123.17;0
XU100;14.10.1988;0;0;0;3.9;119.8;0
XU100;17.10.1988;0;0;0;3.62;122.05;0
XU100;18.10.1988;0;0;0;3.63;125.51;0
XU100;19.10.1988;0;0;0;3.74;129.8;0
XU100;20.10.1988;0;0;0;3.8;130.58;0
XU100;21.10.1988;0;0;0;3.8;131.94;0
XU100;24.10.1988;0;0;0;3.85;133.84;0
XU100;25.10.1988;0;0;0;3.99;138.34;0
XU100;26.10.1988;0;0;0;4.09;141.24;0
XU100;27.10.1988;0;0;0;3.99;138.07;0
XU100;28.10.1988;0;0;0;3.97;137.32;0
XU100;31.10.1988;0;0;0;4.04;139.84;0
XU100;01.11.1988;0;0;0;4.09;141.35;0
XU100;02.11.1988;0;0;0;4.1;141.37;0
XU100;03.11.1988;0;0;0;4.14;142.66;0
XU100;04.11.1988;0;0;0;4.13;142.05;0
XU100;07.11.1988;0;0;0;4.21;144.11;0
XU100;08.11.1988;0;0;0;4.29;146.65;0
XU100;09.11.1988;0;0;0;4.27;145.64;0
XU100;10.11.1988;0;0;0;4.31;147.31;0
XU100;11.11.1988;0;0;0;4.26;145.51;0
XU100;14.11.1988;0;0;0;4.2;143.45;0
XU100;15.11.1988;0;0;0;4.09;138.95;0
XU100;16.11.1988;0;0;0;4.1;138.59;0
XU100;17.11.1988;0;0;0;4.1;137.96;0
XU100;18.11.1988;0;0;0;4.04;135.09;0
XU100;21.11.1988;0;0;0;3.98;133.02;0
XU100;22.11.1988;0;0;0;3.93;131.14;0
XU100;23.11.1988;0;0;0;3.9;129.83;0
XU100;24.11.1988;0;0;0;3.99;132.56;0
XU100;25.11.1988;0;0;0;4.02;133.04;0
XU100;28.11.1988;0;0;0;4.02;132.63;0
XU100;29.11.1988;0;0;0;4.07;133.6;0
XU100;30.11.1988;0;0;0;4.06;132.94;0
XU100;01.12.1988;0;0;0;3.96;129.29;0
XU100;02.12.1988;0;0;0;4;130.54;0
XU100;05.12.1988;0;0;0;3.97;129.23;0
XU100;06.12.1988;0;0;0;3.91;127.28;0
XU100;07.12.1988;0;0;0;3.85;125.1;0
XU100;08.12.1988;0;0;0;3.78;122.01;0
XU100;09.12.1988;0;0;0;3.68;118.73;0
XU100;12.12.1988;0;0;0;3.76;121.57;0
XU100;13.12.1988;0;0;0;3.76;120.85;0
XU100;14.12.1988;0;0;0;3.79;121.43;0
XU100;15.12.1988;0;0;0;3.76;123.11;0
XU100;16.12.1988;0;0;0;3.78;124.26;0
XU100;19.12.1988;0;0;0;3.76;123.79;0
XU100;20.12.1988;0;0;0;3.73;122.11;0
XU100;21.12.1988;0;0;0;3.76;122.07;0
XU100;22.12.1988;0;0;0;3.79;122.86;0
XU100;23.12.1988;0;0;0;3.77;121.87;0
XU100;26.12.1988;0;0;0;3.8;122.47;0
XU100;27.12.1988;0;0;0;3.77;121.4;0
XU100;28.12.1988;0;0;0;3.74;120.13;0
XU100;29.12.1988;0;0;0;3.71;118.85;0
XU100;30.12.1988;0;0;0;3.74;119.82;0
XU100;02.01.1989;0;0;0;3.77;121.09;0
XU100;03.01.1989;0;0;0;3.87;123.98;0
XU100;04.01.1989;0;0;0;3.88;124.18;0
XU100;05.01.1989;0;0;0;3.86;123.02;0
XU100;06.01.1989;0;0;0;3.83;122.04;0
XU100;09.01.1989;0;0;0;3.84;121.59;0
XU100;10.01.1989;0;0;0;3.84;121;0
XU100;11.01.1989;0;0;0;3.87;121.96;0
XU100;12.01.1989;0;0;0;3.87;121.75;0
XU100;13.01.1989;0;0;0;3.87;121.59;0
XU100;16.01.1989;0;0;0;3.85;121.69;0
XU100;17.01.1989;0;0;0;3.81;119.85;0
XU100;18.01.1989;0;0;0;3.82;120.11;0
XU100;19.01.1989;0;0;0;3.79;118.93;0
XU100;20.01.1989;0;0;0;3.78;118.06;0
XU100;23.01.1989;0;0;0;3.75;117.4;0
XU100;24.01.1989;0;0;0;3.72;116.29;0
XU100;25.01.1989;0;0;0;3.72;116.35;0
XU100;26.01.1989;0;0;0;3.75;116.77;0
XU100;27.01.1989;0;0;0;3.78;117.81;0
XU100;30.01.1989;0;0;0;3.8;117.91;0
XU100;31.01.1989;0;0;0;3.8;117.47;0
XU100;01.02.1989;0;0;0;3.8;117.33;0
XU100;02.02.1989;0;0;0;3.81;117.49;0
XU100;03.02.1989;0;0;0;3.84;118.16;0
XU100;06.02.1989;0;0;0;3.88;119.14;0
XU100;07.02.1989;0;0;0;3.91;119.93;0
XU100;08.02.1989;0;0;0;3.9;119.75;0
XU100;09.02.1989;0;0;0;3.9;119.55;0
XU100;10.02.1989;0;0;0;3.89;119.22;0
XU100;13.02.1989;0;0;0;3.9;119.59;0
XU100;14.02.1989;0;0;0;3.92;119.44;0
XU100;15.02.1989;0;0;0;3.93;119.7;0
XU100;16.02.1989;0;0;0;3.93;119.76;0
XU100;17.02.1989;0;0;0;3.93;119.5;0
XU100;20.02.1989;0;0;0;3.98;120.87;0
XU100;21.02.1989;0;0;0;4.02;121.64;0
XU100;22.02.1989;0;0;0;4.06;122.57;0
XU100;23.02.1989;0;0;0;4.12;124.58;0
XU100;24.02.1989;0;0;0;4.25;128.24;0
XU100;27.02.1989;0;0;0;4.51;136.02;0
XU100;28.02.1989;0;0;0;4.87;147.04;0
XU100;01.03.1989;0;0;0;5.26;158.23;0
XU100;02.03.1989;0;0;0;5.43;162.45;0
XU100;03.03.1989;0;0;0;5.05;150.91;0
XU100;06.03.1989;0;0;0;4.74;141.39;0
XU100;07.03.1989;0;0;0;4.71;140.38;0
XU100;08.03.1989;0;0;0;4.95;146.95;0
XU100;09.03.1989;0;0;0;4.88;144.74;0
XU100;10.03.1989;0;0;0;4.89;144.7;0
XU100;13.03.1989;0;0;0;4.74;140.02;0
XU100;14.03.1989;0;0;0;4.67;137.67;0
XU100;15.03.1989;0;0;0;4.62;136.08;0
XU100;16.03.1989;0;0;0;4.7;138.53;0
XU100;17.03.1989;0;0;0;4.7;138.31;0
XU100;20.03.1989;0;0;0;4.7;137.77;0
XU100;21.03.1989;0;0;0;4.56;133.49;0
XU100;22.03.1989;0;0;0;4.51;131.89;0
XU100;23.03.1989;0;0;0;4.57;133.41;0
XU100;24.03.1989;0;0;0;4.63;134.9;0
XU100;27.03.1989;0;0;0;4.44;129.1;0
XU100;28.03.1989;0;0;0;4.59;133.11;0
XU100;29.03.1989;0;0;0;4.59;132.57;0
XU100;30.03.1989;0;0;0;4.58;131.7;0
XU100;31.03.1989;0;0;0;4.66;133.85;0
XU100;03.04.1989;0;0;0;4.68;133.98;0
XU100;04.04.1989;0;0;0;4.63;132.33;0
XU100;05.04.1989;0;0;0;4.66;133.31;0
XU100;06.04.1989;0;0;0;4.67;133.16;0
XU100;07.04.1989;0;0;0;4.69;133.72;0
XU100;10.04.1989;0;0;0;4.74;135.06;0
XU100;11.04.1989;0;0;0;4.76;135.31;0
XU100;12.04.1989;0;0;0;4.71;133.31;0
XU100;13.04.1989;0;0;0;4.82;136.17;0
XU100;14.04.1989;0;0;0;4.89;138.47;0
XU100;17.04.1989;0;0;0;5.02;141.76;0
XU100;18.04.1989;0;0;0;5.12;145.02;0
XU100;19.04.1989;0;0;0;5.08;143.46;0
XU100;20.04.1989;0;0;0;5.07;142.93;0
XU100;21.04.1989;0;0;0;5.12;144.2;0
XU100;24.04.1989;0;0;0;5.13;144.65;0
XU100;25.04.1989;0;0;0;5.24;147.5;0
XU100;26.04.1989;0;0;0;5.35;150.46;0
XU100;27.04.1989;0;0;0;5.36;150.45;0
XU100;28.04.1989;0;0;0;5.34;149.73;0
XU100;01.05.1989;0;0;0;5.4;151.57;0
XU100;02.05.1989;0;0;0;5.49;154.08;0
XU100;03.05.1989;0;0;0;5.55;156.62;0
XU100;04.05.1989;0;0;0;5.62;159.3;0
XU100;05.05.1989;0;0;0;5.61;160.17;0
XU100;09.05.1989;0;0;0;5.67;161.87;0
XU100;10.05.1989;0;0;0;5.76;163.53;0
XU100;11.05.1989;0;0;0;5.94;168.72;0
XU100;12.05.1989;0;0;0;6.13;173.74;0
XU100;15.05.1989;0;0;0;6.49;183.85;0
XU100;16.05.1989;0;0;0;6.77;190.42;0
XU100;17.05.1989;0;0;0;6.51;183.23;0
XU100;18.05.1989;0;0;0;6.25;175.08;0
XU100;22.05.1989;0;0;0;6.09;170.49;0
XU100;23.05.1989;0;0;0;6.35;177.13;0
XU100;24.05.1989;0;0;0;6.49;180.92;0
XU100;25.05.1989;0;0;0;6.55;182.43;0
XU100;26.05.1989;0;0;0;6.6;183.67;0
XU100;29.05.1989;0;0;0;6.62;184.99;0
XU100;30.05.1989;0;0;0;6.62;184.09;0
XU100;31.05.1989;0;0;0;6.54;181.68;0
XU100;01.06.1989;0;0;0;6.5;181.09;0
XU100;02.06.1989;0;0;0;6.6;183.8;0
XU100;05.06.1989;0;0;0;6.63;184.83;0
XU100;06.06.1989;0;0;0;6.64;185.36;0
XU100;07.06.1989;0;0;0;6.71;186.28;0
XU100;08.06.1989;0;0;0;6.83;190.1;0
XU100;09.06.1989;0;0;0;6.89;191.36;0
XU100;12.06.1989;0;0;0;6.99;192.92;0
XU100;13.06.1989;0;0;0;7.16;196.64;0
XU100;14.06.1989;0;0;0;7.35;201.84;0
XU100;15.06.1989;0;0;0;7.65;209.37;0
XU100;16.06.1989;0;0;0;7.57;206.53;0
XU100;19.06.1989;0;0;0;8.08;220.94;0
XU100;20.06.1989;0;0;0;8.38;229.1;0
XU100;21.06.1989;0;0;0;8.17;223.4;0
XU100;22.06.1989;0;0;0;8.04;219.05;0
XU100;23.06.1989;0;0;0;7.87;214.92;0
XU100;26.06.1989;0;0;0;7.95;217.16;0
XU100;27.06.1989;0;0;0;8.15;222.23;0
XU100;28.06.1989;0;0;0;8.37;227.84;0
XU100;29.06.1989;0;0;0;8.1;219.94;0
XU100;30.06.1989;0;0;0;7.96;216.61;0
XU100;03.07.1989;0;0;0;7.83;212.82;0
XU100;04.07.1989;0;0;0;7.88;214.54;0
XU100;05.07.1989;0;0;0;8.01;218.31;0
XU100;06.07.1989;0;0;0;7.89;215.12;0
XU100;07.07.1989;0;0;0;7.84;214.15;0
XU100;10.07.1989;0;0;0;7.83;214.11;0
XU100;11.07.1989;0;0;0;7.88;215.86;0
XU100;12.07.1989;0;0;0;8.02;219.1;0
XU100;17.07.1989;0;0;0;7.98;218.03;0
XU100;18.07.1989;0;0;0;7.88;213.95;0
XU100;19.07.1989;0;0;0;7.83;212.47;0
XU100;20.07.1989;0;0;0;7.67;208.33;0
XU100;21.07.1989;0;0;0;7.78;210.44;0
XU100;24.07.1989;0;0;0;7.78;210.91;0
XU100;25.07.1989;0;0;0;7.62;206.07;0
XU100;26.07.1989;0;0;0;7.37;200.01;0
XU100;27.07.1989;0;0;0;7.28;197.67;0
XU100;28.07.1989;0;0;0;7.17;195.03;0
XU100;31.07.1989;0;0;0;7.01;189.98;0
XU100;01.08.1989;0;0;0;6.58;178.64;0
XU100;02.08.1989;0;0;0;6.68;181.04;0
XU100;03.08.1989;0;0;0;6.82;185.44;0
XU100;04.08.1989;0;0;0;7.21;195.53;0
XU100;07.08.1989;0;0;0;7.23;194.83;0
XU100;08.08.1989;0;0;0;7.19;193.2;0
XU100;09.08.1989;0;0;0;7.74;208.09;0
XU100;10.08.1989;0;0;0;7.89;212.23;0
XU100;11.08.1989;0;0;0;7.8;209.81;0
XU100;14.08.1989;0;0;0;7.93;211.96;0
XU100;15.08.1989;0;0;0;8;213.62;0
XU100;16.08.1989;0;0;0;7.75;206.22;0
XU100;17.08.1989;0;0;0;7.68;204.07;0
XU100;18.08.1989;0;0;0;7.72;204.1;0
XU100;21.08.1989;0;0;0;7.71;203.81;0
XU100;22.08.1989;0;0;0;7.81;206.15;0
XU100;23.08.1989;0;0;0;7.91;208.84;0
XU100;24.08.1989;0;0;0;8.09;213.73;0
XU100;25.08.1989;0;0;0;8.09;213.23;0
XU100;28.08.1989;0;0;0;8.32;219.04;0
XU100;29.08.1989;0;0;0;8.49;223.21;0
XU100;31.08.1989;0;0;0;8.76;230.61;0
XU100;01.09.1989;0;0;0;8.81;231.54;0
XU100;04.09.1989;0;0;0;8.7;227.94;0
XU100;05.09.1989;0;0;0;9.05;236.63;0
XU100;06.09.1989;0;0;0;9.23;240.66;0
XU100;07.09.1989;0;0;0;9.42;245.79;0
XU100;08.09.1989;0;0;0;9.72;253.08;0
XU100;11.09.1989;0;0;0;10.37;269.97;0
XU100;12.09.1989;0;0;0;11.05;287.12;0
XU100;13.09.1989;0;0;0;11.82;307.22;0
XU100;14.09.1989;0;0;0;11.76;305.4;0
XU100;15.09.1989;0;0;0;11.13;289.24;0
XU100;18.09.1989;0;0;0;11.22;289.81;0
XU100;19.09.1989;0;0;0;11.8;305.45;0
XU100;20.09.1989;0;0;0;11.86;307.29;0
XU100;21.09.1989;0;0;0;11.86;307.58;0
XU100;22.09.1989;0;0;0;12.06;312.25;0
XU100;25.09.1989;0;0;0;12.7;328.25;0
XU100;26.09.1989;0;0;0;13.21;343.23;0
XU100;27.09.1989;0;0;0;13.7;356.02;0
XU100;28.09.1989;0;0;0;14.18;369.09;0
XU100;29.09.1989;0;0;0;14.75;383.37;0
XU100;02.10.1989;0;0;0;15.75;410.27;0
XU100;03.10.1989;0;0;0;17.14;445.48;0
XU100;04.10.1989;0;0;0;18.09;469.24;0
XU100;05.10.1989;0;0;0;17.62;456.55;0
XU100;06.10.1989;0;0;0;16.92;438.7;0
XU100;09.10.1989;0;0;0;16.42;423.56;0
XU100;10.10.1989;0;0;0;17.32;445.71;0
XU100;11.10.1989;0;0;0;18.17;467.09;0
XU100;12.10.1989;0;0;0;18.96;482.89;0
XU100;13.10.1989;0;0;0;18.11;461.25;0
XU100;16.10.1989;0;0;0;16.98;432.24;0
XU100;17.10.1989;0;0;0;15.79;404.86;0
XU100;18.10.1989;0;0;0;16.95;432.79;0
XU100;19.10.1989;0;0;0;16.36;417.6;0
XU100;20.10.1989;0;0;0;16.05;408.97;0
XU100;23.10.1989;0;0;0;14.84;377.16;0
XU100;24.10.1989;0;0;0;14.24;361.6;0
XU100;25.10.1989;0;0;0;15.4;391.27;0
XU100;26.10.1989;0;0;0;15.92;404.71;0
XU100;27.10.1989;0;0;0;15.59;395.73;0
XU100;30.10.1989;0;0;0;16.31;413.98;0
XU100;31.10.1989;0;0;0;16.64;422.08;0
XU100;01.11.1989;0;0;0;16.45;416.78;0
XU100;02.11.1989;0;0;0;16.28;411.79;0
XU100;03.11.1989;0;0;0;16.06;405.58;0
XU100;06.11.1989;0;0;0;16.08;405.74;0
XU100;07.11.1989;0;0;0;15.79;397.67;0
XU100;08.11.1989;0;0;0;14.88;375.31;0
XU100;09.11.1989;0;0;0;15.44;389.31;0
XU100;10.11.1989;0;0;0;15.86;399.65;0
XU100;13.11.1989;0;0;0;15.51;390.29;0
XU100;14.11.1989;0;0;0;15.75;395.37;0
XU100;15.11.1989;0;0;0;15.89;399.27;0
XU100;16.11.1989;0;0;0;15.74;395.84;0
XU100;17.11.1989;0;0;0;15.38;386.86;0
XU100;20.11.1989;0;0;0;15.86;398.49;0
XU100;21.11.1989;0;0;0;15.86;398.13;0
XU100;22.11.1989;0;0;0;15.46;388.85;0
XU100;23.11.1989;0;0;0;14.55;366.57;0
XU100;24.11.1989;0;0;0;14.68;369.11;0
XU100;27.11.1989;0;0;0;13.58;342.26;0
XU100;28.11.1989;0;0;0;13.37;337.65;0
XU100;29.11.1989;0;0;0;14.15;356.7;0
XU100;30.11.1989;0;0;0;15.08;380.86;0
XU100;01.12.1989;0;0;0;15.42;388.75;0
XU100;04.12.1989;0;0;0;15.95;402.31;0
XU100;05.12.1989;0;0;0;16.58;417.98;0
XU100;06.12.1989;0;0;0;16.2;408.24;0
XU100;07.12.1989;0;0;0;16.29;411.18;0
XU100;08.12.1989;0;0;0;16.57;418.01;0
XU100;11.12.1989;0;0;0;17.4;438.23;0
XU100;12.12.1989;0;0;0;17.36;437.37;0
XU100;13.12.1989;0;0;0;16.75;422.63;0
XU100;14.12.1989;0;0;0;17.04;431.4;0
XU100;15.12.1989;0;0;0;17.63;445.31;0
XU100;18.12.1989;0;0;0;18.75;473.96;0
XU100;19.12.1989;0;0;0;19.35;488.4;0
XU100;20.12.1989;0;0;0;18.96;477.32;0
XU100;21.12.1989;0;0;0;18.84;472.66;0
XU100;22.12.1989;0;0;0;19.3;485.32;0
XU100;25.12.1989;0;0;0;19.81;499.67;0
XU100;26.12.1989;0;0;0;20.03;504.71;0
XU100;27.12.1989;0;0;0;20.37;513.4;0
XU100;28.12.1989;0;0;0;21.46;541.98;0
XU100;29.12.1989;0;0;0;22.18;560.57;0
XU100;02.01.1990;0;0;0;23.12;582.63;0
XU100;03.01.1990;0;0;0;24.25;610.92;0
XU100;04.01.1990;0;0;0;24.68;619.12;0
XU100;05.01.1990;0;0;0;24.54;616.03;0
XU100;08.01.1990;0;0;0;25.43;640.53;0
XU100;09.01.1990;0;0;0;27.4;692.19;0
XU100;10.01.1990;0;0;0;29.09;732.58;0
XU100;11.01.1990;0;0;0;28.21;711.27;0
XU100;12.01.1990;0;0;0;29.75;747.12;0
XU100;15.01.1990;0;0;0;31.31;787.34;0
XU100;16.01.1990;0;0;0;33.1;829.84;0
XU100;17.01.1990;0;0;0;33.09;826.43;0
XU100;18.01.1990;0;0;0;32.61;816.09;0
XU100;19.01.1990;0;0;0;33.94;846.57;0
XU100;22.01.1990;0;0;0;35.99;894.69;0
XU100;23.01.1990;0;0;0;37.71;934.14;0
XU100;24.01.1990;0;0;0;38.11;945.74;0
XU100;25.01.1990;0;0;0;35.95;895.61;0
XU100;26.01.1990;0;0;0;32.94;818.55;0
XU100;29.01.1990;0;0;0;33.62;833.23;0
XU100;30.01.1990;0;0;0;34.7;862.3;0
XU100;31.01.1990;0;0;0;36.41;903.6;0
XU100;01.02.1990;0;0;0;37.62;930.8;0
XU100;02.02.1990;0;0;0;38.56;953.65;0
XU100;05.02.1990;0;0;0;40.26;993.62;0
XU100;06.02.1990;0;0;0;40.79;1007.41;0
XU100;07.02.1990;0;0;0;39.98;990.13;0
XU100;08.02.1990;0;0;0;40.86;1011.33;0
XU100;09.02.1990;0;0;0;41.94;1033.17;0
XU100;12.02.1990;0;0;0;41.25;1014.14;0
XU100;13.02.1990;0;0;0;40.46;993.85;0
XU100;14.02.1990;0;0;0;40.39;988.87;0
XU100;15.02.1990;0;0;0;39.84;976.92;0
XU100;16.02.1990;0;0;0;39.26;959.5;0
XU100;19.02.1990;0;0;0;37.97;924.97;0
XU100;20.02.1990;0;0;0;36.19;883.44;0
XU100;21.02.1990;0;0;0;37.09;904.94;0
XU100;22.02.1990;0;0;0;36.24;884.21;0
XU100;23.02.1990;0;0;0;33.89;824.41;0
XU100;26.02.1990;0;0;0;31.8;772.42;0
XU100;27.02.1990;0;0;0;32.47;785.97;0
XU100;28.02.1990;0;0;0;35.16;850.49;0
XU100;01.03.1990;0;0;0;37.49;904.22;0
XU100;02.03.1990;0;0;0;37.61;902.51;0
XU100;05.03.1990;0;0;0;34.84;834.3;0
XU100;06.03.1990;0;0;0;33.79;809.83;0
XU100;07.03.1990;0;0;0;34.08;816.64;0
XU100;08.03.1990;0;0;0;32.86;785.75;0
XU100;09.03.1990;0;0;0;34.14;815.61;0
XU100;12.03.1990;0;0;0;34.83;831.2;0
XU100;13.03.1990;0;0;0;34.61;824.25;0
XU100;14.03.1990;0;0;0;34.39;816.23;0
XU100;15.03.1990;0;0;0;34.22;811.47;0
XU100;16.03.1990;0;0;0;34.09;808.1;0
XU100;19.03.1990;0;0;0;34.74;825.25;0
XU100;20.03.1990;0;0;0;35.42;842.36;0
XU100;21.03.1990;0;0;0;35.83;850.06;0
XU100;22.03.1990;0;0;0;36.32;857.14;0
XU100;23.03.1990;0;0;0;35.69;841.64;0
XU100;26.03.1990;0;0;0;35.47;835.82;0
XU100;27.03.1990;0;0;0;35.87;843.17;0
XU100;28.03.1990;0;0;0;35.55;833.96;0
XU100;29.03.1990;0;0;0;33.37;782.46;0
XU100;30.03.1990;0;0;0;32.94;773.75;0
XU100;02.04.1990;0;0;0;34.27;803.62;0
XU100;03.04.1990;0;0;0;34.7;812.72;0
XU100;04.04.1990;0;0;0;33.76;789.7;0
XU100;05.04.1990;0;0;0;33.26;778.12;0
XU100;06.04.1990;0;0;0;33.52;783.31;0
XU100;09.04.1990;0;0;0;33.54;783.62;0
XU100;10.04.1990;0;0;0;33.43;781.29;0
XU100;11.04.1990;0;0;0;32.87;767.76;0
XU100;12.04.1990;0;0;0;32.22;753.36;0
XU100;13.04.1990;0;0;0;32.65;762.6;0
XU100;16.04.1990;0;0;0;32.49;757.69;0
XU100;17.04.1990;0;0;0;32.45;755.47;0
XU100;18.04.1990;0;0;0;32.72;760.46;0
XU100;19.04.1990;0;0;0;33.06;768.24;0
XU100;20.04.1990;0;0;0;32.88;763.09;0
XU100;30.04.1990;0;0;0;33.08;764.1;0
XU100;01.05.1990;0;0;0;32.99;762.35;0
XU100;02.05.1990;0;0;0;34.48;794.84;0
XU100;03.05.1990;0;0;0;35.67;821.53;0
XU100;04.05.1990;0;0;0;37.56;864.86;0
XU100;07.05.1990;0;0;0;39.71;914.61;0
XU100;08.05.1990;0;0;0;40.52;934;0
XU100;09.05.1990;0;0;0;38.81;893.96;0
XU100;10.05.1990;0;0;0;39.9;919.67;0
XU100;11.05.1990;0;0;0;39.58;911.69;0
XU100;14.05.1990;0;0;0;40.16;925.02;0
XU100;15.05.1990;0;0;0;39.77;913.96;0
XU100;16.05.1990;0;0;0;39.2;899.76;0
XU100;17.05.1990;0;0;0;39.54;906;0
XU100;18.05.1990;0;0;0;39.97;914.87;0
XU100;21.05.1990;0;0;0;39.54;902.89;0
XU100;22.05.1990;0;0;0;40.21;915.72;0
XU100;23.05.1990;0;0;0;39.98;907.96;0
XU100;24.05.1990;0;0;0;39.54;896.56;0
XU100;25.05.1990;0;0;0;39.12;884.89;0
XU100;28.05.1990;0;0;0;39.25;885.87;0
XU100;29.05.1990;0;0;0;39.31;886.13;0
XU100;30.05.1990;0;0;0;38.47;867.34;0
XU100;31.05.1990;0;0;0;38.5;865.55;0
XU100;01.06.1990;0;0;0;39.71;890.04;0
XU100;04.06.1990;0;0;0;40.71;912.91;0
XU100;05.06.1990;0;0;0;40.25;899.05;0
XU100;06.06.1990;0;0;0;39.49;882.03;0
XU100;07.06.1990;0;0;0;39.16;875.15;0
XU100;08.06.1990;0;0;0;39.26;876.04;0
XU100;11.06.1990;0;0;0;38.01;847.17;0
XU100;12.06.1990;0;0;0;37.25;829.21;0
XU100;13.06.1990;0;0;0;37.1;824.6;0
XU100;14.06.1990;0;0;0;36.48;808.91;0
XU100;15.06.1990;0;0;0;36.02;798.49;0
XU100;18.06.1990;0;0;0;36.19;799.43;0
XU100;19.06.1990;0;0;0;37.56;830.32;0
XU100;20.06.1990;0;0;0;36.92;816.62;0
XU100;21.06.1990;0;0;0;36.39;803.02;0
XU100;22.06.1990;0;0;0;36.29;800.2;0
XU100;25.06.1990;0;0;0;35.98;792.86;0
XU100;26.06.1990;0;0;0;36.93;813.15;0
XU100;27.06.1990;0;0;0;38.88;854.78;0
XU100;28.06.1990;0;0;0;40.45;890.93;0
XU100;29.06.1990;0;0;0;41.32;908.77;0
XU100;09.07.1990;0;0;0;41.17;903.29;0
XU100;10.07.1990;0;0;0;41.79;918.38;0
XU100;11.07.1990;0;0;0;41.76;917.72;0
XU100;12.07.1990;0;0;0;42.99;943.58;0
XU100;13.07.1990;0;0;0;42.26;925.18;0
XU100;16.07.1990;0;0;0;43.44;952.11;0
XU100;17.07.1990;0;0;0;43.44;949.55;0
XU100;18.07.1990;0;0;0;44.03;961.75;0
XU100;19.07.1990;0;0;0;43.2;944.09;0
XU100;20.07.1990;0;0;0;44.24;965.7;0
XU100;23.07.1990;0;0;0;45.59;994.09;0
XU100;24.07.1990;0;0;0;47.29;1031.53;0
XU100;25.07.1990;0;0;0;48.66;1062.12;0
XU100;26.07.1990;0;0;0;49.33;1075.93;0
XU100;27.07.1990;0;0;0;49.87;1087.27;0
XU100;30.07.1990;0;0;0;51.66;1126.4;0
XU100;31.07.1990;0;0;0;53.84;1174.84;0
XU100;01.08.1990;0;0;0;56.52;1236.49;0
XU100;02.08.1990;0;0;0;57.5;1256.88;0
XU100;03.08.1990;0;0;0;56.15;1223.74;0
XU100;06.08.1990;0;0;0;54.32;1185.65;0
